"t","x","y","z","a"
4.722902139E0,-1.015633345E-2,-8.127689362E-3,4.061889648E-2,4.265096945E-2
4.727894587E0,-1.012603939E-2,-7.974386215E-3,5.452919006E-2,5.603177740E-2
4.732887034E0,-9.992584586E-3,-3.073856235E-3,7.306957245E-2,7.381370304E-2
4.737879482E0,-2.880129218E-2,-7.710382342E-3,8.195877075E-2,8.721355703E-2
4.742871930E0,-1.426671445E-2,-2.967178822E-3,8.602142334E-2,8.724694015E-2
4.747864378E0,-4.758134484E-3,-1.256147027E-2,5.681228638E-2,5.837864560E-2
4.752856826E0,-4.876270890E-3,-7.829576731E-3,2.784729004E-2,2.933516409E-2
4.757849274E0,-1.449042559E-2,1.663103700E-3,2.761650085E-2,3.123154602E-2
4.762841722E0,-4.978731275E-3,1.112839580E-2,2.263927460E-2,2.571314279E-2
4.767834170E0,-2.418756485E-4,1.625061035E-3,2.245330811E-2,2.251333765E-2
4.772826618E0,-1.443503797E-2,1.697897911E-3,4.601001740E-2,4.825116454E-2
4.777819066E0,-1.426564157E-2,-2.979129553E-3,5.987262726E-2,6.162073707E-2
4.782811514E0,-1.409642398E-2,-7.668137550E-3,7.361888885E-2,7.534753014E-2
4.787803962E0,-1.408383250E-2,-1.717007160E-2,7.775402069E-2,8.086317722E-2
4.792796409E0,-4.626065493E-3,-2.901986241E-3,6.760787964E-2,6.782807232E-2
4.797788857E0,-1.893666387E-2,-2.894103527E-3,4.805183411E-2,5.172960308E-2
4.802781305E0,-4.586488008E-3,1.610696316E-2,4.290294647E-2,4.605575914E-2
4.807773753E0,-9.351149201E-3,1.120637357E-2,2.355098724E-2,2.770696303E-2
4.812766201E0,-1.407489181E-2,1.702412963E-3,9.112358093E-3,1.685336344E-2
4.817758649E0,-1.401075721E-2,6.523132324E-3,1.853656769E-2,2.413414416E-2
4.822751097E0,-1.879912615E-2,1.806691289E-3,3.738117218E-2,4.188106148E-2
4.827743545E0,-4.554823041E-3,-1.247169077E-2,4.656887054E-2,4.842467540E-2
4.832735993E0,-4.725262523E-3,-1.713337004E-2,6.517791748E-2,6.755768944E-2
4.837728441E0,-9.404122829E-5,-1.236262918E-2,7.413101196E-2,7.515484268E-2
4.842720889E0,4.600852728E-3,-1.232920587E-2,5.451869965E-2,5.608445216E-2
4.847713337E0,4.509344697E-3,1.950189471E-3,4.931449890E-2,4.955862418E-2
4.852705784E0,-3.829002380E-4,6.716340780E-3,3.940963745E-2,3.997968697E-2
4.857698232E0,-5.233138800E-3,-7.550433278E-3,5.332946777E-2,5.411494172E-2
4.862690680E0,-5.295708776E-3,2.095147967E-3,5.288887024E-2,5.319461224E-2
4.867683128E0,-1.965501904E-2,-2.585127950E-3,6.194972992E-2,6.504438252E-2
4.872675576E0,-6.551891565E-4,-1.682697237E-2,3.769302368E-2,4.128365665E-2
4.877668024E0,-5.503177643E-3,-2.406537533E-3,3.738212585E-2,3.786158634E-2
4.882660472E0,-5.511745811E-3,-2.404332161E-3,2.757358551E-2,2.822167204E-2
4.887652920E0,-1.986928284E-2,2.294570208E-3,2.259635925E-2,3.017695983E-2
4.892645368E0,-1.980741322E-2,7.007628679E-3,1.766014099E-2,2.744669485E-2
4.897637816E0,-1.025028527E-2,-2.461299300E-3,2.226543427E-2,2.463485144E-2
4.902630264E0,-1.987037063E-2,2.394184470E-3,3.158187866E-2,3.738955480E-2
4.907622712E0,-5.719572306E-3,-7.088065147E-3,4.556846619E-2,4.646976744E-2
4.912615159E0,-5.880430341E-3,-6.942525506E-3,1.195430756E-2,1.502276907E-2
4.917607607E0,-1.326923072E-1,3.269371390E-2,-1.678593636E0,1.684147476E0
4.922600055E0,2.058338076E-1,2.954481244E-1,-2.101377487E0,2.132004806E0
4.927592503E0,4.277117848E-1,4.680450559E-1,-1.748199463E-1,6.576971635E-1
4.932584951E0,6.186188757E-2,1.962464303E-1,6.197814941E-1,6.530456761E-1
4.937577399E0,-2.679046094E-1,-2.556882501E-1,7.096881866E-1,8.005040183E-1
4.942569847E0,-2.624690533E-1,-4.921828806E-1,9.792385101E-1,1.126961424E0
4.947562295E0,-1.116276905E-1,-4.441190958E-1,1.336727142E0,1.412990434E0
4.952554743E0,1.869067550E-3,-2.089487016E-1,1.373056412E0,1.388865351E0
4.957547191E0,-3.429371864E-2,-1.575118303E-2,1.152628899E0,1.153246520E0
4.962539639E0,-6.541088969E-2,3.202866018E-2,8.580274582E-1,8.611129650E-1
4.967532087E0,-3.928881139E-2,-2.077880502E-2,5.516262054E-1,5.534138054E-1
4.972524534E0,-1.379852742E-2,-5.874598026E-2,2.715330124E-1,2.781576286E-1
4.977516982E0,-1.218897253E-1,1.793263853E-2,3.290176392E-3,1.232457298E-1
4.982509430E0,-1.292019486E-1,8.019649982E-2,-3.006916046E-1,3.369570643E-1
4.987501878E0,3.041894734E-2,1.143857092E-1,-7.588272095E-1,7.680026931E-1
4.992494326E0,1.610446125E-1,1.353923380E-1,-1.004186630E0,1.025990858E0
4.997486774E0,1.537573785E-1,1.529800892E-1,-1.000555992E0,1.023795161E0
